id,name,alias,length,ratio
trm_4a3fd79d09e35,consciousness,consciousness,13.0,100
trm_4a3fd79d0a4a6,hallucination,hallucination,13.0,100
trm_4a3fd79d0a4c9,hill climbing,hill climbing,13.0,100
trm_4a3fd79d0a4f9,iconic memory,iconic memory,13.0,100
trm_4a3fd79d0a6d0,interrogative,interrogative,13.0,100
trm_4a3fd79d0a6f4,introspection,introspection,13.0,100
trm_4a3fd79d0a83f,loss aversion,loss aversion,13.0,100
trm_4a3fd79d0a920,metacognition,metacognition,13.0,100
trm_4a3fd79d0a972,motor control,motor control,13.0,100
trm_4a3fd79d0a9ad,motor program,motor program,13.0,100
trm_4a3fd79d0ae17,pronunciation,pronunciation,13.0,100
trm_4a3fd79d0aee4,remote memory,remote memory,13.0,100
trm_4a3fd79d0afa0,retrieval cue,retrieval cue,13.0,100
trm_4a3fd79d0affd,rule learning,rule learning,13.0,100
trm_4a3fd79d0b0c8,serial search,serial search,13.0,100
trm_4a3fd79d0b18f,source memory,source memory,13.0,100
trm_4a3fd79d0b457,verbal memory,verbal memory,13.0,100
trm_4a3fd79d0b47b,visual buffer,visual buffer,13.0,100
trm_4a3fd79d0b49e,visual memory,visual memory,13.0,100
trm_4a3fd79d0b4cd,visual search,visual search,13.0,100
trm_4a3fd79d0b642,risk aversion,risk aversion,13.0,100
trm_4a3fd79d0b8b5,active recall,active recall,13.0,100
trm_4a3fd79d0b8cd,consolidation,consolidation,13.0,100
trm_4b185801de7a1,echoic memory,echoic memory,13.0,100
trm_4fe39e4388409,interoception,interoception,13.0,100
trm_500d8bcf5f29a,visual acuity,visual acuity,13.0,100
trm_502403240a2a2,reinstatement,reinstatement,13.0,100
trm_50aff037c389f,trait anxiety,trait anxiety,13.0,100
trm_523c7c13bc55f,hyperactivity,hyperactivity,13.0,100
trm_523ca7e778c50,internalizing,internalizing,13.0,100
trm_523ca883711cc,externalizing,externalizing,13.0,100
trm_523e053844495,social phobia,social phobia,13.0,100
trm_523f5ee64102c,agreeableness,agreeableness,13.0,100
trm_525c58f9aabae,perfectionism,perfectionism,13.0,100
trm_559f0a129c136,response bias,response bias,13.0,100
trm_55ce71c47f37b,risk aversion,risk aversion,13.0,100
trm_59cd0184eb2bf,chronesthesia,chronesthesia,13.0,100
trm_4c898c33ee5f8,encoding task,encoding task,13.0,100
trm_4c898f72228f3,fixation task,fixation task,13.0,100
trm_4c898ff0bea97,grasping task,grasping task,13.0,100
tsk_4a57abb949a93,go/no-go task,go/no-go task,13.0,100
tsk_4a57abb949ce9,parrott scale,parrott scale,13.0,100
trm_4ebc6a6b75ebf,tone counting,tone counting,13.0,100
trm_4ebd477ab5a11,object n-back,object n-back,13.0,100
trm_4f24135453d65,spelling task,spelling task,13.0,100
trm_4f241b50caaf7,semantic task,semantic task,13.0,100
trm_4f242172aea5d,updating task,updating task,13.0,100
trm_4f24496a80587,gambling task,gambling task,13.0,100
trm_4f2452adb7d23,odd-even task,odd-even task,13.0,100
trm_50f84e8ab7af8,reaction time,reaction time,13.0,100
trm_512e7621189ad,criteria task,criteria task,13.0,100
trm_512e7621189ad,criteria task,criteria task,13.0,100
trm_51a637dfeffd5,mcgurk effect,mcgurk effect,13.0,100
trm_5346938eed092,landmark task,landmark task,13.0,100
trm_5519c2645167e,tone matching,tone matching,13.0,100
trm_5696a9cfe45b1,letter memory,letter memory,13.0,100
dso_0060139,color agnosia,color agnosia,13.0,100
dso_0060150,astereognosia,astereognosia,13.0,100
dso_0060164,pain disorder,pain disorder,13.0,100
dso_10236,exhibitionism,exhibitionism,13.0,100
dso_10817,sexual sadism,sexual sadism,13.0,100
dso_11257,social phobia,social phobia,13.0,100
dso_1206,rett syndrome,rett syndrome,13.0,100
dso_1574,alcohol abuse,alcohol abuse,13.0,100
dso_3324,mood disorder,mood disorder,13.0,100
dso_4970,prosopagnosia,prosopagnosia,13.0,100
dso_5419,schizophrenia,schizophrenia,13.0,100
dso_600,animal phobia,animal phobia,13.0,100
dso_602,cancerophobia,cancerophobia,13.0,100
dso_605,flying phobia,flying phobia,13.0,100
dso_809,cocaine abuse,cocaine abuse,13.0,100
dso_52d06688e07f3,philoprogeria,philoprogeria,13.0,100
trm_566745bbf272a,task switching (3x2),3x2 switching,13.0,61
trm_4c8a82eeaa58f,reading (overt),overt reading,13.0,50
trm_4c8990c87035d,naming (covert),covert naming,13.0,43
trm_4b6525253c63f,reward processing,reinforcement,13.0,40
trm_56a2b7c08a279,short penn continuous performance test-number and letter version,short pcpt-nl,13.0,34
tsk_4a57abb949bb1,mini mental state examination,folstein test,13.0,33
trm_5667476fc14dd,inter-dimensional/extra-dimensional shift task,ided+reversal,13.0,31
trm_4a3fd79d09849,anticipation,foreknowledge,13.0,16
trm_4a3fd79d09849,anticipation,anticipation,12.0,100
trm_4a3fd79d0986c,apperception,apperception,12.0,100
trm_4a3fd79d0988f,articulation,articulation,12.0,100
trm_4a3fd79d098b2,assimilation,assimilation,12.0,100
trm_4a3fd79d09b28,automaticity,automaticity,12.0,100
trm_4a3fd79d09eda,conversation,conversation,12.0,100
trm_4a3fd79d09f07,coordination,coordination,12.0,100
trm_4a3fd79d09f12,coproduction,coproduction,12.0,100
trm_4a3fd79d09f7c,cue validity,cue validity,12.0,100
trm_4a3fd79d0a006,dative shift,dative shift,12.0,100
trm_4a3fd79d0a0e7,dispositions,dispositions,12.0,100
trm_4a3fd79d0a218,error signal,error signal,12.0,100
trm_4a3fd79d0a323,false memory,false memory,12.0,100
trm_4a3fd79d0a49a,habit memory,habit memory,12.0,100
trm_4a3fd79d0a504,imageability,imageability,12.0,100
trm_4a3fd79d0a666,intelligence,intelligence,12.0,100
trm_4a3fd79d0a6ad,interference,interference,12.0,100
trm_4a3fd79d0b607,set shifting,set shifting,12.0,100
trm_4a3fd79d0b64e,risk seeking,risk seeking,12.0,100
trm_4a3fd79d0b92c,memory decay,memory decay,12.0,100
trm_4a3fd79d0b943,memory trace,memory trace,12.0,100
trm_4a3fd79d0b996,echolocation,echolocation,12.0,100
trm_4a3fd79d0ba3c,manipulation,manipulation,12.0,100
trm_4d21e9a7dd8ca,subconscious,subconscious,12.0,100
trm_4fa28299dbddd,deliberation,deliberation,12.0,100
trm_4e31d3ba7d25b,multisensory,multisensory,12.0,100
trm_4ee8facd77dfc,self control,self control,12.0,100
trm_500d8c8fcc520,visual angle,visual angle,12.0,100
trm_50297454e516b,transduction,transduction,12.0,100
trm_523c7afe39f78,irritability,irritability,12.0,100
trm_5521a0512df9a,localization,localization,12.0,100
trm_558c74b165bb1,overt naming,overt naming,12.0,100
trm_56a2a4dbdf127,motor praxis,motor praxis,12.0,100
trm_4b86c55f3d5df,wisc-r mazes,wisc-r mazes,12.0,100
trm_4c898da401420,film viewing,film viewing,12.0,100
trm_4c8a85c5c75eb,writing task,writing task,12.0,100
tsk_4a57abb949bf6,oddball task,oddball task,12.0,100
trm_4d559d2703bae,devil's task,devil's task,12.0,100
trm_4da881dace79c,corsi blocks,corsi blocks,12.0,100
trm_4da89089ce0af,zoo map test,zoo map test,12.0,100
trm_4fbd2ac1cd035,copying task,copying task,12.0,100
trm_50240f06af135,operant task,operant task,12.0,100
trm_534692ef3b5df,tapping task,tapping task,12.0,100
trm_53c4465b0466f,why/how task,why/how task,12.0,100
trm_552174863d51e,naming tasks,naming tasks,12.0,100
dso_0060142,form agnosia,form agnosia,12.0,100
dso_0060145,pain agnosia,pain agnosia,12.0,100
dso_0060152,time agnosia,time agnosia,12.0,100
dso_11206,opioid abuse,opioid abuse,12.0,100
dso_12128,pica disease,pica disease,12.0,100
dso_1233,transvestism,transvestism,12.0,100
dso_4260,gait apraxia,gait apraxia,12.0,100
tsk_4a57abb949a4f,eriksen flanker task,flanker task,12.0,75
trm_4d949c5b0e380,rhyme verification task,rhyming task,12.0,63
trm_58575b0d3c548,processing speed,mental speed,12.0,57
trm_4c8990e187dc7,naming (overt),overt naming,12.0,46
trm_4f4511e519b53,imagination,envisagement,12.0,43
trm_4f2414059baa8,instrumental learning task,operant task,12.0,42
trm_4ee8facd77dfc,self control,ego strength,12.0,33
trm_523e034f9e69a,defiance,oppositional,12.0,20
trm_523c7c13bc55f,hyperactivity,restlessness,12.0,16
trm_4a3fd79d098bd,association,association,11.0,100
trm_4a3fd79d09daa,competition,competition,11.0,100
trm_4a3fd79d09e2a,connotation,connotation,11.0,100
trm_4a3fd79d09f1e,coreference,coreference,11.0,100
trm_4a3fd79d0a0f3,distraction,distraction,11.0,100
trm_4a3fd79d0a4e1,humiliation,humiliation,11.0,100
trm_4a3fd79d0a54b,inattention,inattention,11.0,100
trm_4a3fd79d0a56e,indignation,indignation,11.0,100
trm_4a3fd79d0a65a,integration,integration,11.0,100
trm_4a3fd79d0a73a,kinesthesia,kinesthesia,11.0,100
trm_4a3fd79d0aa0c,nociception,nociception,11.0,100
trm_4a3fd79d0ae2b,proper noun,proper noun,11.0,100
trm_4a3fd79d0b285,stereotypes,stereotypes,11.0,100
trm_4a3fd79d0b3fa,uncertainty,uncertainty,11.0,100
trm_4a3fd79d0b695,frustration,frustration,11.0,100
trm_4a3fd79d0b84a,orthography,orthography,11.0,100
trm_4a3fd79d0b8fc,familiarity,familiarity,11.0,100
trm_4a3fd79d0b967,recognition,recognition,11.0,100
trm_4a3fd79d0ba30,maintenance,maintenance,11.0,100
trm_4f4511e519b53,imagination,imagination,11.0,100
trm_50070dce14554,impulsivity,impulsivity,11.0,100
trm_5a285375c6a43,prospection,prospection,11.0,100
trm_4c40d2a93ea15,ax-cpt task,ax-cpt task,11.0,100
trm_4c8a84d4c4157,video games,video games,11.0,100
tsk_4a57abb949bcd,n-back task,n-back task,11.0,100
tsk_4a57abb949e27,stroop task,stroop task,11.0,100
tsk_4a57abb949f2f,word attack,word attack,11.0,100
trm_4da88bff0507c,catbat task,catbat task,11.0,100
trm_4f2411c91ae5e,recall test,recall test,11.0,100
trm_5519c4bb1d1ee,bistability,bistability,11.0,100
trm_569d6eef27433,gm paradigm,gm paradigm,11.0,100
trm_5975f939336c0,motorphotic,motorphotic,11.0,100
dso_0060130,akinetopsia,akinetopsia,11.0,100
dso_0060131,alexithymia,alexithymia,11.0,100
dso_0060133,anosognosia,anosognosia,11.0,100
dso_0060146,phonagnosia,phonagnosia,11.0,100
dso_12400,kleptomania,kleptomania,11.0,100
dso_12568,dyscalculia,dyscalculia,11.0,100
dso_2848,melancholia,melancholia,11.0,100
dso_593,agoraphobia,agoraphobia,11.0,100
dso_603,aids phobia,aids phobia,11.0,100
tsk_4a57abb949bcd,n-back task,1-back task,11.0,91
tsk_4a57abb949bcd,n-back task,2-back task,11.0,91
tsk_4a57abb949bcd,n-back task,3-back task,11.0,91
trm_4ebfe9a465449,expectancy,expectation,11.0,76
trm_551f07a281283,distraction paradigm (capture),distraction,11.0,54
trm_523e034f9e69a,defiance,disobedient,11.0,42
trm_525d8e198e0da,sensitivity to change,flexibility,11.0,38
trm_523e00f356226,conduct disorder,unemotional,11.0,30
trm_523f5ee64102c,agreeableness,cooperative,11.0,25
trm_523f5f918cb2c,openness,imaginative,11.0,21
trm_523f5ee64102c,agreeableness,sympathetic,11.0,17
trm_4a3fd79d09741,activation,activation,10.0,100
trm_4a3fd79d09758,adaptation,adaptation,10.0,100
trm_4a3fd79d098e0,attachment,attachment,10.0,100
trm_4a3fd79d09bcb,bitterness,bitterness,10.0,100
trm_4a3fd79d09c74,centration,centration,10.0,100
trm_4a3fd79d0a145,efficiency,efficiency,10.0,100
trm_4a3fd79d0a168,egocentric,egocentric,10.0,100
trm_4a3fd79d0a22f,excitation,excitation,10.0,100
trm_4a3fd79d0a448,goal state,goal state,10.0,100
trm_4a3fd79d0a53f,imprinting,imprinting,10.0,100
trm_4a3fd79d0a562,incubation,incubation,10.0,100
trm_4a3fd79d0a613,inhibition,inhibition,10.0,100
trm_4a3fd79d0a6dc,intonation,intonation,10.0,100
trm_4a3fd79d0a94f,monitoring,monitoring,10.0,100
trm_4a3fd79d0aa00,navigation,navigation,10.0,100
trm_4a3fd79d0ab59,past tense,past tense,10.0,100
trm_4a3fd79d0ab7c,perception,perception,10.0,100
trm_4a3fd79d0b10e,skepticism,skepticism,10.0,100
trm_4a3fd79d0b279,stereopsis,stereopsis,10.0,100
trm_4a3fd79d0b56b,word order,word order,10.0,100
trm_4a3fd79d0b83e,morphology,morphology,10.0,100
trm_4a3fd79d0b908,forgetting,forgetting,10.0,100
trm_4a3fd79d0b94f,metamemory,metamemory,10.0,100
trm_4d7fa1a3e2a10,paraphasia,paraphasia,10.0,100
trm_4e31d2241319f,crossmodal,crossmodal,10.0,100
trm_4e31d365bc7e2,unisensory,unisensory,10.0,100
trm_4ebfe9a465449,expectancy,expectancy,10.0,100
trm_4fe8edc62f613,extinction,extinction,10.0,100
trm_4ff1fc04e22e8,autonoesis,autonoesis,10.0,100
trm_5029515e29f7f,blindsight,blindsight,10.0,100
trm_50eb692db57eb,locomotion,locomotion,10.0,100
trm_529d0d62290de,loneliness,loneliness,10.0,100
tsk_4a57abb949dbb,simon task,simon task,10.0,100
trm_4f24226fa2903,fitts task,fitts task,10.0,100
trm_5696b316c220a,plus-minus,plus-minus,10.0,100
trm_5696c3fa0061a,shift task,shift task,10.0,100
dso_0060048,nosophobia,nosophobia,10.0,100
dso_13351,pedophilia,pedophilia,10.0,100
dso_4540,dysgraphia,dysgraphia,10.0,100
dso_8986,narcolepsy,narcolepsy,10.0,100
dso_9336,bestiality,bestiality,10.0,100
trm_5534111a8bc96,punishment processing,punishment,10.0,65
trm_4d949c5b0e380,rhyme verification task,rhyme task,10.0,61
trm_4f2449bdcb0b1,wason card selection task,wason task,10.0,57
trm_4a3fd79d09849,anticipation,prediction,10.0,55
trm_523ca7e778c50,internalizing,negativity,10.0,43
trm_523e00f356226,conduct disorder,antisocial,10.0,38
trm_523ca7e778c50,internalizing,depression,10.0,35
trm_529ce6ecb35f8,kaufman brief intelligence test,"kbit,k-bit",10.0,29
trm_56a2a6ad6edee,penn visual object learning test,short volt,10.0,29
trm_4a3fd79d09849,anticipation,prescience,10.0,27
trm_56a2a7750ffd0,pennâs logical reasoning test,short pvrt,10.0,24
trm_4a3fd79d09833,anchoring,anchoring,9.0,100
trm_4a3fd79d09902,attention,attention,9.0,100
trm_4a3fd79d09e58,constancy,constancy,9.0,100
trm_4a3fd79d09f59,crosstalk,crosstalk,9.0,100
trm_4a3fd79d0a02c,deception,deception,9.0,100
trm_4a3fd79d0a095,depth cue,depth cue,9.0,100
trm_4a3fd79d0a0dc,diphthong,diphthong,9.0,100
trm_4a3fd79d0a25e,expertise,expertise,9.0,100
trm_4a3fd79d0a352,filtering,filtering,9.0,100
trm_4a3fd79d0a579,induction,induction,9.0,100
trm_4a3fd79d0a5ed,inference,inference,9.0,100
trm_4a3fd79d0a67d,intention,intention,9.0,100
trm_4a3fd79d0a746,knowledge,knowledge,9.0,100
trm_4a3fd79d0a803,listening,listening,9.0,100
trm_4a3fd79d0a9e8,narrative,narrative,9.0,100
trm_4a3fd79d0aabc,olfaction,olfaction,9.0,100
trm_4a3fd79d0ac4a,phonation,phonation,9.0,100
trm_4a3fd79d0ad64,prejudice,prejudice,9.0,100
trm_4a3fd79d0ae87,prototype,prototype,9.0,100
trm_4a3fd79d0aec1,reasoning,reasoning,9.0,100
trm_4a3fd79d0af7d,retention,retention,9.0,100
trm_4a3fd79d0af94,retrieval,retrieval,9.0,100
trm_4a3fd79d0b6ad,happiness,happiness,9.0,100
trm_4a3fd79d0b6c5,discourse,discourse,9.0,100
trm_4a3fd79d0b862,phonetics,phonetics,9.0,100
trm_4a3fd79d0ba54,rehearsal,rehearsal,9.0,100
trm_4a7b128b8b2d0,test term,test term,9.0,100
trm_4d7fa2df05f23,neologism,neologism,9.0,100
trm_4f3bdeedcc99d,curiosity,curiosity,9.0,100
trm_4fafd1626bf2b,addiction,addiction,9.0,100
trm_4f4672db34a46,self talk,self talk,9.0,100
trm_4f46753b8be4f,worldview,worldview,9.0,100
trm_523e0419ec219,obsession,obsession,9.0,100
trm_52405de6b7a63,psychosis,psychosis,9.0,100
trm_52583dceb345e,anhedonia,anhedonia,9.0,100
trm_55ce70b20186b,detection,detection,9.0,100
trm_4c8a8575d1e55,whistling,whistling,9.0,100
tsk_4a57abb9499d5,cups task,cups task,9.0,100
trm_4da88a8e13f26,vigilance,vigilance,9.0,100
trm_50c0f3e6c596e,time wall,time wall,9.0,100
dso_10834,voyeurism,voyeurism,9.0,100
dso_1235,fetishism,fetishism,9.0,100
dso_12402,pyromania,pyromania,9.0,100
dso_1875,impotence,impotence,9.0,100
dso_4188,echolalia,echolalia,9.0,100
trm_4a3fd79d09849,anticipation,intuition,9.0,67
tsk_4a57abb9499f1,delayed nonmatch to sample task,dnms task,9.0,45
trm_529d0d62290de,loneliness,isolation,9.0,42
trm_523e024c14df9,antisocial personality,introvert,9.0,39
trm_523c7afe39f78,irritability,agitation,9.0,38
trm_525d8e198e0da,sensitivity to change,tolerance,9.0,33
trm_4ee8facd77dfc,self control,willpower,9.0,29
trm_56a2a7750ffd0,pennâs logical reasoning test,shortpvrt,9.0,25
trm_4a3fd79d09849,anticipation,foresight,9.0,19
trm_523c7afe39f78,irritability,moodiness,9.0,10
trm_4a3fd79d097b4,altruism,altruism,8.0,100
trm_4a3fd79d097cb,alveolar,alveolar,8.0,100
trm_4a3fd79d09947,attitude,attitude,8.0,100
trm_4a3fd79d0995e,audition,audition,8.0,100
trm_4a3fd79d09cae,chunking,chunking,8.0,100
trm_4a3fd79d0a35e,fixation,fixation,8.0,100
trm_4a3fd79d0a4b2,hedonism,hedonism,8.0,100
trm_4a3fd79d0a637,instinct,instinct,8.0,100
trm_4a3fd79d0a723,judgment,judgment,8.0,100
trm_4a3fd79d0a769,language,language,8.0,100
trm_4a3fd79d0a7bb,learning,learning,8.0,100
trm_4a3fd79d0a937,metaphor,metaphor,8.0,100
trm_4a3fd79d0a9c4,movement,movement,8.0,100
trm_4a3fd79d0acc1,planning,planning,8.0,100
trm_4a3fd79d0b020,salience,salience,8.0,100
trm_4a3fd79d0b29c,strategy,strategy,8.0,100
trm_4a3fd79d0b306,surprise,surprise,8.0,100
trm_4a3fd79d0b61f,decision,decision,8.0,100
trm_4a3fd79d0b76e,grapheme,grapheme,8.0,100
trm_4a3fd79d0b8e5,encoding,encoding,8.0,100
trm_4c3e05903e4bb,updating,updating,8.0,100
trm_4c3e0646a2408,task set,task set,8.0,100
trm_4fa3afaeef512,delusion,delusion,8.0,100
trm_4f3a72a028d90,resource,resource,8.0,100
trm_502c139d5ed78,crowding,crowding,8.0,100
trm_50eb5469ba37a,strength,strength,8.0,100
trm_523c7ba79c2f1,lethargy,lethargy,8.0,100
trm_523e034f9e69a,defiance,defiance,8.0,100
trm_523e0a4b443dc,rigidity,rigidity,8.0,100
trm_523f5f918cb2c,openness,openness,8.0,100
trm_52405e33adafa,paranoia,paranoia,8.0,100
trm_52583e083c9ab,appetite,appetite,8.0,100
trm_55e1b08e5b06c,dyslexia,dyslexia,8.0,100
trm_4b9568b2865c2,microcog,microcog,8.0,100
trm_4c89926767870,pointing,pointing,8.0,100
trm_551f0857e1db8,ant task,ant task,8.0,100
trm_5696abecf2569,dospert ,dospert ,8.0,100
dso_1307,dementia,dementia,8.0,100
dso_4428,dyslexia,dyslexia,8.0,100
dso_uHjC9RdkuVboM,rigidity,rigidity,8.0,100
trm_512e7621189ad,criteria task,criteria,8.0,76
trm_52583e8a46ded,suicidal ideation,suicidal,8.0,64
trm_4f244ad7dcde7,dot motion task,rdm task,8.0,61
tsk_4a57abb9499e3,delayed match to sample task,dms task,8.0,44
trm_525d8b8908809,eating,appetite,8.0,43
trm_529d0d62290de,loneliness,solitary,8.0,33
trm_56a2a622cdfbd,penn facial memory test delayed memory,cpfdelay,8.0,30
trm_56a2a5f8315c5,penn matrix reasoning test,pmat24-a,8.0,29
trm_56a2a665baeb1,adult's penn word memory test delayed memory,cpwdelay,8.0,27
trm_523c7c13bc55f,hyperactivity,movement,8.0,19
trm_4a3fd79d09827,analogy,analogy,7.0,100
trm_4a3fd79d09883,arousal,arousal,7.0,100
trm_4a3fd79d09db6,concept,concept,7.0,100
trm_4a3fd79d09e6f,context,context,7.0,100
trm_4a3fd79d0a17f,emotion,emotion,7.0,100
trm_4a3fd79d0a402,gestalt,gestalt,7.0,100
trm_4a3fd79d0a510,imagery,imagery,7.0,100
trm_4a3fd79d0a62b,insight,insight,7.0,100
trm_4a3fd79d0a7ec,lexicon,lexicon,7.0,100
trm_4a3fd79d0a86e,meaning,meaning,7.0,100
trm_4a3fd79d0ab42,parsing,parsing,7.0,100
trm_4a3fd79d0ae64,prosody,prosody,7.0,100
trm_4a3fd79d0aeb6,reading,reading,7.0,100
trm_4a3fd79d0afe6,routine,routine,7.0,100
trm_4a3fd79d0b014,sadness,sadness,7.0,100
trm_4a3fd79d0b412,utility,utility,7.0,100
trm_4a3fd79d0b429,valence,valence,7.0,100
trm_4a3fd79d0b636,framing,framing,7.0,100
trm_4a3fd79d0b67d,empathy,empathy,7.0,100
trm_4fa295124a375,thought,thought,7.0,100
trm_4e89aebaa311d,priming,priming,7.0,100
trm_500d8aef38f2c,vection,vection,7.0,100
trm_5022ef7599294,anxiety,anxiety,7.0,100
trm_50eb56a7867db,balance,balance,7.0,100
trm_52583e52d5e7a,fatigue,fatigue,7.0,100
trm_4c898be57fcbc,drawing,drawing,7.0,100
dso_0060046,aphasia,aphasia,7.0,100
dso_0060135,apraxia,apraxia,7.0,100
dso_2846,bruxism,bruxism,7.0,100
dso_4090,agnosia,agnosia,7.0,100
trm_56a2a4dbdf127,motor praxis,mpraxis,7.0,74
trm_4c8a82eeaa58f,reading (overt),reading,7.0,64
trm_4c8a82ba8a538,reading (covert),reading,7.0,61
trm_56a2abffcfae3,penn motor praxis,mpraxis,7.0,58
trm_59d184d09066b,arousal (emotion),arousal,7.0,58
trm_59d184d0980bf,arousal (physical),arousal,7.0,56
trm_55a6a860a7088,hopkins symptom checklist,hopkins,7.0,44
trm_523e00f356226,conduct disorder,callous,7.0,35
trm_523f5f918cb2c,openness,curious,7.0,27
trm_4da6338803ed2,wechsler intelligence scale for children - revised,wisc-iv,7.0,21
trm_523ca7e778c50,internalizing,anxiety,7.0,20
trm_56a2b7c08a279,short penn continuous performance test-number and letter version,spcptnl,7.0,20
trm_4a3fd79d09735,action,action,6.0,100
trm_4a3fd79d09b85,belief,belief,6.0,100
trm_4a3fd79d09f87,cueing,cueing,6.0,100
trm_4a3fd79d0a0ad,desire,desire,6.0,100
trm_4a3fd79d0a151,effort,effort,6.0,100
trm_4a3fd79d0a886,melody,melody,6.0,100
trm_4a3fd79d0a891,memory,memory,6.0,100
trm_4a3fd79d0a9dc,naming,naming,6.0,100
trm_4a3fd79d0aecd,regret,regret,6.0,100
trm_4a3fd79d0afc3,rhythm,rhythm,6.0,100
trm_4a3fd79d0b02c,schema,schema,6.0,100
trm_4a3fd79d0b037,search,search,6.0,100
trm_4a3fd79d0b2a8,stress,stress,6.0,100
trm_4a3fd79d0b357,syntax,syntax,6.0,100
trm_4a3fd79d0b530,wisdom,wisdom,6.0,100
trm_4a3fd79d0b95b,recall,recall,6.0,100
trm_4a3fd79d0b98a,acuity,acuity,6.0,100
trm_4ffdc96dc85b7,noesis,noesis,6.0,100
trm_502c343d20523,lexeme,lexeme,6.0,100
trm_5154b2f947fe9,agency,agency,6.0,100
trm_525d8b8908809,eating,eating,6.0,100
trm_515495b718cd6,ax-dpx,ax-dpx,6.0,100
trm_551b14d7d5882,gating,gating,6.0,100
trm_56a2a8d78dd39,ataxia,ataxia,6.0,100
trm_5798f94752841,nart-r,nart-r,6.0,100
dso_0060132,amusia,amusia,6.0,100
dso_13417,alexia,alexia,6.0,100
dso_4189,mutism,mutism,6.0,100
trm_4c8990e187dc7,naming (overt),naming,6.0,60
trm_4c8990c87035d,naming (covert),naming,6.0,57
trm_4b6525253c63f,reward processing,reward,6.0,52
trm_5534111a8bc96,punishment processing,punish,6.0,44
trm_523e024c14df9,antisocial personality,hermit,6.0,29
trm_569fc84bd541d,penn fractal n-back,sfnbx2,6.0,24
trm_523c7afe39f78,irritability,grumpy,6.0,22
trm_56a2a74ab3ef6,measured emotion differentiation test,medf36,6.0,19
trm_56a2a98785453,penn visual object learning test delayed memory,svoltd,6.0,19
trm_56a2a98785453,penn visual object learning test delayed memory,svoltd,6.0,19
trm_4a3fd79d09ca3,chunk,chunk,5.0,100
trm_4a3fd79d0a12d,dream,dream,5.0,100
trm_4a3fd79d0a381,focus,focus,5.0,100
trm_4a3fd79d0a483,habit,habit,5.0,100
trm_4a3fd79d0a4ed,humor,humor,5.0,100
trm_4a3fd79d0a70b,irony,irony,5.0,100
trm_4a3fd79d0a7c7,lemma,lemma,5.0,100
trm_4a3fd79d0a80f,logic,logic,5.0,100
trm_4a3fd79d0a84a,lying,lying,5.0,100
trm_4a3fd79d0b0eb,shame,shame,5.0,100
trm_4a3fd79d0b11a,skill,skill,5.0,100
trm_4a3fd79d0b6a1,grief,grief,5.0,100
trm_5159c70d0e98e,sleep,sleep,5.0,100
trm_52583d9f2ad98,guilt,guilt,5.0,100
trm_P4qxFaMb6wiZ1,meter,meter,5.0,100
trm_529d0d62290de,loneliness,alone,5.0,53
trm_58575b0d3c548,processing speed,speed,5.0,48
trm_523c7afe39f78,irritability,testy,5.0,35
trm_523c7a0a73cf5,aberrant behavior checklist - community,abc-c,5.0,23
trm_4da86c6808ddd,cattell's culture fair intelligence test,ccfit,5.0,22
trm_56a2a6ad6edee,penn visual object learning test,svolt,5.0,22
trm_4f241614d4a25,attention switching task,(ast),5.0,21
trm_4da88a2a63d97,paired associate learning,(pal),5.0,20
trm_4f2457a8b0bc8,verbal working memory task,(vrm),5.0,19
trm_5208fe678c652,social responsiveness scale,srs-2,5.0,19
trm_56a2a98785453,penn visual object learning test delayed memory,voltd,5.0,19
trm_523df616da8a6,adolescent symptom inventory,asi-4,5.0,18
trm_56a2a7750ffd0,pennâs logical reasoning test,spvrt,5.0,17
tsk_4a57abb949d40,recognition memory test,(prm),5.0,14
trm_56a2a622cdfbd,penn facial memory test delayed memory,rcpfd,5.0,14
trm_523c7afe39f78,irritability,anger,5.0,12
trm_523ca7e778c50,internalizing,worry,5.0,11
trm_4a3fd79d0a3d2,gaze,gaze,4.0,100
trm_4a3fd79d0a419,goal,goal,4.0,100
trm_4a3fd79d0a95a,mood,mood,4.0,100
trm_4a3fd79d0afcf,risk,risk,4.0,100
trm_4a3fd79d0aff2,rule,rule,4.0,100
trm_4a3fd79d0b689,fear,fear,4.0,100
trm_4b65259eeee34,pain,pain,4.0,100
trm_5159c80c1dd24,loss,loss,4.0,100
trm_523f5f918cb2c,openness,open,4.0,67
trm_523ca67b786d5,adult behavior checklist,abcl,4.0,29
tsk_4a57abb949e44,symbol-digit substitution,dsst,4.0,28
trm_4f241c735e7f6,serial reaction time task,srtt,4.0,28
trm_55a6a860a7088,hopkins symptom checklist,hscl,4.0,28
trm_4c40d325977f0,self ordered pointing task,sopt,4.0,27
trm_56a2a5f8315c5,penn matrix reasoning test,pmat,4.0,27
trm_569fc84bd541d,penn fractal n-back,fnb2,4.0,26
trm_523f5ee64102c,agreeableness,warm,4.0,24
trm_50b55d8a6da00,pebl perceptual vigilance task,ppvt,4.0,24
tsk_4a57abb949bb1,mini mental state examination,mmse,4.0,24
trm_5585c83d15fad,pittsburgh sleep quality index,psqi,4.0,24
trm_56a2a6ad6edee,penn visual object learning test,volt,4.0,22
tsk_4a57abb949b54,maudsley obsessive compulsive inventory,moci,4.0,19
trm_56a2a622cdfbd,penn facial memory test delayed memory,pfmt,4.0,19
